price_id,stock_id,ticker,date,open,high,low,close,volume
P000362,S002,MSFT,2021-03-08,465.88,472.15,464.5,469.72,37507072
P000363,S003,TSLA,2021-03-08,228.96,232.55,226.26,232.04,47103092
P000364,S004,GOOGL,2021-03-08,168.02,168.56,166.49,167.58,87071195
P000365,S005,AMZN,2021-03-08,203.98,208.14,201.67,206.26,23533117
P000366,S006,JPM,2021-03-08,177.04,179.48,175.85,177.36,55576565
P000367,S007,NVDA,2021-03-08,526.76,532.57,517.3,521.6,52551594
P000368,S008,META,2021-03-08,345.39,352.16,344.3,349.2,40482091
P000369,S001,AAPL,2021-03-09,175.05,175.7,172.41,173.43,35181142
P000370,S002,MSFT,2021-03-09,473.87,485.29,471.86,480.73,70632882
P000371,S003,TSLA,2021-03-09,231.19,233.8,229.39,230.14,41702849
P000372,S004,GOOGL,2021-03-09,166.87,168.41,166.51,167.24,57953249
P000373,S005,AMZN,2021-03-09,207.57,212.47,205.74,210.4,43605090
P000374,S006,JPM,2021-03-09,178.98,180.98,175.87,176.72,69300930
P000375,S007,NVDA,2021-03-09,518.62,525.81,515.6,523.72,41456416
P000376,S008,META,2021-03-09,346.67,350.46,343.43,347.87,76275182
P000377,S001,AAPL,2021-03-10,172.48,172.84,169.67,171.1,68404979
P000378,S002,MSFT,2021-03-10,476.89,481.27,474.05,480.76,26198492
P000379,S003,TSLA,2021-03-10,229.71,235.19,228.16,232.71,31770527
P000380,S004,GOOGL,2021-03-10,168.1,168.8,165.13,167.03,17007214
P000381,S005,AMZN,2021-03-10,211.04,212.97,208.79,209.34,10006085
P000382,S006,JPM,2021-03-10,178.18,180.09,174.66,176.44,9877451
P000383,S007,NVDA,2021-03-10,528.93,532.34,526.41,527.3,43851599
P000384,S008,META,2021-03-10,350.49,353.03,341.59,345.33,49968591
P000385,S001,AAPL,2021-03-11,170.36,174.07,169.24,172.86,23012011
P000386,S002,MSFT,2021-03-11,484.14,485.65,478.48,483.68,26809610
P000387,S003,TSLA,2021-03-11,233.79,236.92,231.02,234.83,50246430
P000388,S004,GOOGL,2021-03-11,168.0,169.91,166.31,168.34,59423996
P000389,S005,AMZN,2021-03-11,210.71,211.22,209.73,210.81,29800912
P000390,S006,JPM,2021-03-11,178.14,180.15,175.9,178.02,56482483
P000391,S007,NVDA,2021-03-11,524.51,534.57,519.96,528.5,81890296
P000392,S008,META,2021-03-11,341.96,346.5,338.09,343.54,20867870
P000393,S001,AAPL,2021-03-12,172.74,174.22,170.66,170.98,46738753
P000394,S002,MSFT,2021-03-12,485.52,493.07,481.66,487.54,34641883
P000395,S003,TSLA,2021-03-12,233.51,234.14,230.07,230.94,86300905
P000396,S004,GOOGL,2021-03-12,167.91,170.8,167.29,168.93,34314711
P000397,S005,AMZN,2021-03-12,211.91,214.67,211.2,213.06,75532309
P000398,S006,JPM,2021-03-12,177.83,179.25,176.8,178.92,13289024
P000399,S007,NVDA,2021-03-12,531.98,540.15,528.74,538.41,27083803
P000400,S008,META,2021-03-12,342.36,343.35,339.03,342.57,83268756
P000401,S001,AAPL,2021-03-15,170.94,174.01,168.99,172.99,22709269
P000402,S002,MSFT,2021-03-15,487.67,488.47,483.67,487.04,46361818
P000403,S003,TSLA,2021-03-15,231.97,234.29,230.37,231.25,82619624
P000404,S004,GOOGL,2021-03-15,167.49,168.95,166.1,167.11,13087373
P000405,S005,AMZN,2021-03-15,214.91,217.33,209.66,212.13,59877191
P000406,S006,JPM,2021-03-15,177.77,179.2,175.13,175.83,61420024
P000407,S007,NVDA,2021-03-15,537.06,546.59,536.03,543.37,55666702
P000408,S008,META,2021-03-15,341.72,346.43,339.65,343.59,51676884
P000409,S001,AAPL,2021-03-16,171.67,175.14,169.85,174.21,34888974
P000410,S002,MSFT,2021-03-16,490.3,499.88,486.91,494.07,78074216
P000411,S003,TSLA,2021-03-16,230.9,231.71,228.46,230.06,25820038
P000412,S004,GOOGL,2021-03-16,166.36,170.05,164.57,168.54,61269520
P000413,S005,AMZN,2021-03-16,212.62,217.72,210.63,215.4,14031632
P000414,S006,JPM,2021-03-16,174.43,175.75,171.26,171.99,11533225
P000415,S007,NVDA,2021-03-16,540.6,543.75,529.98,533.21,12575790
P000416,S008,META,2021-03-16,341.12,347.41,340.47,346.17,82324220
P000417,S001,AAPL,2021-03-17,173.58,175.55,172.11,174.09,45502136
P000418,S002,MSFT,2021-03-17,497.79,508.44,494.08,505.04,41930534
P000419,S003,TSLA,2021-03-17,228.04,233.58,227.59,231.11,89019376
P000420,S004,GOOGL,2021-03-17,169.14,169.68,167.75,169.42,56157708
P000421,S005,AMZN,2021-03-17,216.63,217.84,213.22,215.45,55527631
P000422,S006,JPM,2021-03-17,170.9,171.71,169.27,171.09,24374563
P000423,S007,NVDA,2021-03-17,536.47,547.04,535.74,543.14,79797762
P000424,S008,META,2021-03-17,346.38,347.7,342.33,345.22,15612653
P000425,S001,AAPL,2021-03-18,175.56,177.75,174.85,177.39,30566010
P000426,S002,MSFT,2021-03-18,500.51,504.34,492.9,498.67,14768947
P000427,S003,TSLA,2021-03-18,229.67,233.55,228.33,231.47,69343201
P000428,S004,GOOGL,2021-03-18,168.43,171.23,168.09,170.49,33428357
P000429,S005,AMZN,2021-03-18,217.33,220.84,217.11,220.34,69279671
P000430,S006,JPM,2021-03-18,172.51,175.04,171.19,173.52,37122457
P000431,S007,NVDA,2021-03-18,543.71,551.04,540.38,548.2,53219001
P000432,S008,META,2021-03-18,343.9,347.58,340.1,342.45,68013937
P000433,S001,AAPL,2021-03-19,178.32,178.9,175.84,177.36,11135823
P000434,S002,MSFT,2021-03-19,499.29,500.59,490.6,495.12,83387434
P000435,S003,TSLA,2021-03-19,231.84,232.46,229.33,231.27,55981231
P000436,S004,GOOGL,2021-03-19,170.73,171.93,169.16,169.43,50307111
P000437,S005,AMZN,2021-03-19,219.27,223.97,218.19,221.39,70846624
P000438,S006,JPM,2021-03-19,173.38,175.44,171.57,174.59,78356206
P000439,S007,NVDA,2021-03-19,548.07,558.78,545.36,554.92,12882882
P000440,S008,META,2021-03-19,342.61,346.73,341.58,346.1,11511491
P000441,S001,AAPL,2021-03-22,178.3,180.13,176.15,177.83,25270856
P000442,S002,MSFT,2021-03-22,490.26,492.84,487.71,490.34,87747827
P000443,S003,TSLA,2021-03-22,233.18,234.56,231.75,234.29,60208920
P000444,S004,GOOGL,2021-03-22,167.78,168.61,167.57,167.93,7300840
P000445,S005,AMZN,2021-03-22,221.4,223.99,221.03,222.71,29060788
P000446,S006,JPM,2021-03-22,173.22,173.68,169.43,171.12,75659726
P000447,S007,NVDA,2021-03-22,552.17,557.55,543.64,549.76,59496076
P000448,S008,META,2021-03-22,345.82,348.82,340.17,343.16,15820219
P000449,S001,AAPL,2021-03-23,178.38,181.99,176.42,180.3,55903955
P000450,S002,MSFT,2021-03-23,489.14,493.06,486.7,488.79,16097943
P000451,S003,TSLA,2021-03-23,234.29,236.55,232.48,233.83,17799248
P000452,S004,GOOGL,2021-03-23,169.26,171.99,168.91,171.39,81072480
P000453,S005,AMZN,2021-03-23,222.6,223.0,219.17,219.57,77884346
P000454,S006,JPM,2021-03-23,171.34,173.26,167.5,168.94,32804291
P000455,S007,NVDA,2021-03-23,550.72,559.8,546.52,554.89,15326375
P000456,S008,META,2021-03-23,341.78,344.92,340.87,342.44,77553061
P000457,S001,AAPL,2021-03-24,179.69,181.53,179.49,181.07,15526386
P000458,S002,MSFT,2021-03-24,488.8,496.55,485.28,495.76,15202996
P000459,S003,TSLA,2021-03-24,233.08,237.66,231.3,234.96,48805532
P000460,S004,GOOGL,2021-03-24,169.78,171.8,167.52,168.63,52756170
P000461,S005,AMZN,2021-03-24,219.8,220.47,217.76,218.98,56012496
P000462,S006,JPM,2021-03-24,167.54,169.78,166.84,168.14,16010955
P000463,S007,NVDA,2021-03-24,552.32,557.63,544.66,550.33,57294176
P000464,S008,META,2021-03-24,341.18,341.54,334.25,337.15,53307308
P000465,S001,AAPL,2021-03-25,182.02,182.38,178.54,179.85,79757265
P000466,S002,MSFT,2021-03-25,496.3,496.94,490.92,494.93,17490873
P000467,S003,TSLA,2021-03-25,235.42,239.92,232.63,237.43,60540647
P000468,S004,GOOGL,2021-03-25,168.25,170.09,165.81,166.15,37580349
P000469,S005,AMZN,2021-03-25,219.3,220.44,214.86,217.13,45417154
P000470,S006,JPM,2021-03-25,167.36,167.84,164.1,165.58,45232066
P000471,S007,NVDA,2021-03-25,550.16,552.23,538.14,543.18,88890601
P000472,S008,META,2021-03-25,337.12,340.34,333.58,338.3,5908300
P000473,S001,AAPL,2021-03-26,181.46,182.88,179.98,180.55,49230340
P000474,S002,MSFT,2021-03-26,494.34,499.31,490.92,493.31,84778067
P000475,S003,TSLA,2021-03-26,235.7,238.39,232.13,234.43,47168966
P000476,S004,GOOGL,2021-03-26,165.08,165.82,163.94,164.58,89946730
P000477,S005,AMZN,2021-03-26,217.09,218.38,215.38,217.58,57738860
P000478,S006,JPM,2021-03-26,165.13,167.8,164.96,167.27,29149421
P000479,S007,NVDA,2021-03-26,545.15,552.24,541.38,545.97,33138531
P000480,S008,META,2021-03-26,337.88,340.79,334.76,335.76,59914054
P000481,S001,AAPL,2021-03-29,181.17,181.95,177.56,179.21,25688754
P000482,S002,MSFT,2021-03-29,495.43,500.64,494.88,499.73,69321792
P000483,S003,TSLA,2021-03-29,234.82,237.68,234.25,235.06,61143368
P000484,S004,GOOGL,2021-03-29,164.72,166.98,164.37,166.16,77062301
P000485,S005,AMZN,2021-03-29,217.99,221.19,215.97,220.7,52648477
P000486,S006,JPM,2021-03-29,166.15,167.91,165.34,166.71,58635785
P000487,S007,NVDA,2021-03-29,551.07,556.45,542.35,548.29,18234748
P000488,S008,META,2021-03-29,334.14,336.49,332.26,334.25,82206788
P000489,S001,AAPL,2021-03-30,178.21,179.3,176.74,177.54,72171380
P000490,S002,MSFT,2021-03-30,496.24,506.83,491.9,503.65,16523236
P000491,S003,TSLA,2021-03-30,233.26,236.94,231.26,236.34,66113711
P000492,S004,GOOGL,2021-03-30,167.1,168.02,165.27,167.21,65726434
P000493,S005,AMZN,2021-03-30,219.9,222.08,216.23,218.58,51047142
P000494,S006,JPM,2021-03-30,167.2,168.56,167.0,168.09,37737441
P000495,S007,NVDA,2021-03-30,548.47,551.87,544.46,549.32,67015859
P000496,S008,META,2021-03-30,332.46,333.47,329.87,331.51,63000104
P000497,S001,AAPL,2021-03-31,177.17,180.34,175.92,178.43,62653606
P000498,S002,MSFT,2021-03-31,502.53,507.27,500.66,505.62,13397164
P000499,S003,TSLA,2021-03-31,236.71,240.49,234.82,238.84,31450861
P000500,S004,GOOGL,2021-03-31,167.07,168.82,164.85,165.88,47064387
P000501,S005,AMZN,2021-03-31,219.0,221.37,217.21,219.73,66453007
P000502,S006,JPM,2021-03-31,168.48,171.56,167.01,170.07,87474715
P000503,S007,NVDA,2021-03-31,550.31,555.61,545.15,553.15,20696616
P000504,S008,META,2021-03-31,329.41,333.51,326.97,331.32,23504235
P000505,S001,AAPL,2021-04-01,178.7,179.84,177.2,178.29,28251181
P000506,S002,MSFT,2021-04-01,506.18,507.47,501.7,506.02,65532325
P000507,S003,TSLA,2021-04-01,239.41,244.82,237.81,242.04,31189702
P000508,S004,GOOGL,2021-04-01,166.93,170.36,165.84,169.25,70998330
P000509,S005,AMZN,2021-04-01,219.36,223.01,216.93,221.6,9142053
P000510,S006,JPM,2021-04-01,171.08,171.31,168.03,169.65,43744673
P000511,S007,NVDA,2021-04-01,549.48,554.52,546.82,548.78,78782999
P000512,S008,META,2021-04-01,331.39,333.42,329.39,332.11,54239353
P000513,S001,AAPL,2021-04-02,178.44,181.49,177.17,179.81,34332201
P000514,S002,MSFT,2021-04-02,510.98,516.16,503.0,504.89,44957816
P000515,S003,TSLA,2021-04-02,243.85,244.8,239.83,240.43,16674661
P000516,S004,GOOGL,2021-04-02,169.04,173.18,167.45,171.54,83909809
P000517,S005,AMZN,2021-04-02,222.44,226.58,220.82,224.85,87698414
P000518,S006,JPM,2021-04-02,168.43,168.98,165.06,166.95,52085656
P000519,S007,NVDA,2021-04-02,549.13,552.3,548.45,550.73,44276764
P000520,S008,META,2021-04-02,330.71,334.16,328.02,328.4,17780905
P000521,S001,AAPL,2021-04-05,178.5,180.83,176.47,179.84,42221734
P000522,S002,MSFT,2021-04-05,508.6,513.95,498.26,502.91,48231088
P000523,S003,TSLA,2021-04-05,242.01,245.97,240.41,243.91,82500742
P000524,S004,GOOGL,2021-04-05,171.99,173.54,170.07,172.65,17494970
P000525,S005,AMZN,2021-04-05,224.41,228.04,223.88,226.09,66028216
P000526,S006,JPM,2021-04-05,168.45,168.62,167.0,167.58,17501261
P000527,S007,NVDA,2021-04-05,553.27,557.87,548.13,552.58,13500100
P000528,S008,META,2021-04-05,330.34,334.19,328.37,329.33,71399516
P000529,S001,AAPL,2021-04-06,179.01,181.62,178.0,180.77,80986307
P000530,S002,MSFT,2021-04-06,506.45,516.37,504.62,510.83,11166355
P000531,S003,TSLA,2021-04-06,241.96,245.5,239.39,244.02,26204188
P000532,S004,GOOGL,2021-04-06,172.45,174.44,168.21,169.87,22705074
P000533,S005,AMZN,2021-04-06,227.82,230.24,225.94,226.47,17527880
P000534,S006,JPM,2021-04-06,168.1,168.96,166.5,166.84,27216400
P000535,S007,NVDA,2021-04-06,547.63,554.63,545.61,549.69,62610401
P000536,S008,META,2021-04-06,330.35,332.71,328.12,332.37,22810664
P000537,S001,AAPL,2021-04-07,181.11,182.29,178.95,181.22,51113741
P000538,S002,MSFT,2021-04-07,514.07,524.54,508.65,521.6,14506414
P000539,S003,TSLA,2021-04-07,242.7,245.09,237.11,239.71,54333294
P000540,S004,GOOGL,2021-04-07,171.16,172.79,168.67,169.3,22870584
P000541,S005,AMZN,2021-04-07,227.11,228.72,225.79,228.32,86915661
P000542,S006,JPM,2021-04-07,167.34,168.84,166.19,167.04,25317091
P000543,S007,NVDA,2021-04-07,554.31,559.5,548.98,556.24,18484199
P000544,S008,META,2021-04-07,329.98,332.96,323.6,326.25,62631581
P000545,S001,AAPL,2021-04-08,180.55,181.28,176.62,178.6,79275638
P000546,S002,MSFT,2021-04-08,522.65,528.3,521.79,526.12,8600310
P000547,S003,TSLA,2021-04-08,241.38,243.58,239.86,242.53,73386961
P000548,S004,GOOGL,2021-04-08,168.25,169.61,167.13,167.7,37123815
P000549,S005,AMZN,2021-04-08,228.3,229.78,224.42,225.65,75905413
P000550,S006,JPM,2021-04-08,168.34,169.18,164.47,165.88,56920550
P000551,S007,NVDA,2021-04-08,560.25,564.22,557.74,561.4,68218512
P000552,S008,META,2021-04-08,329.22,332.28,325.51,331.89,40189912
P000553,S001,AAPL,2021-04-09,177.58,181.89,176.23,179.83,43451741
P000554,S002,MSFT,2021-04-09,527.47,530.43,525.21,527.49,16063273
P000555,S003,TSLA,2021-04-09,243.21,244.13,240.52,243.48,15606094
P000556,S004,GOOGL,2021-04-09,167.74,169.4,165.24,166.25,57443094
P000557,S005,AMZN,2021-04-09,226.04,229.68,224.93,227.82,46630244
P000558,S006,JPM,2021-04-09,166.54,169.42,164.65,167.69,16571285
P000559,S007,NVDA,2021-04-09,566.17,570.55,553.27,559.65,28574794
P000560,S008,META,2021-04-09,329.36,334.3,326.0,331.41,51533974
P000561,S001,AAPL,2021-04-12,179.91,183.06,178.08,181.44,22036337
P000562,S002,MSFT,2021-04-12,530.13,540.93,524.46,536.07,8940129
P000563,S003,TSLA,2021-04-12,242.68,244.32,239.96,242.17,82396877
P000564,S004,GOOGL,2021-04-12,166.67,167.77,164.75,166.65,81086168
P000565,S005,AMZN,2021-04-12,226.3,228.45,223.49,223.97,20479814
P000566,S006,JPM,2021-04-12,166.78,167.07,166.36,166.82,37823140
P000567,S007,NVDA,2021-04-12,554.57,560.74,546.77,552.31,9746418
P000568,S008,META,2021-04-12,331.76,338.95,329.31,335.88,48191535
P000569,S001,AAPL,2021-04-13,180.53,183.61,180.0,182.78,81710258
P000570,S002,MSFT,2021-04-13,534.71,540.58,529.35,534.74,74226031
P000571,S003,TSLA,2021-04-13,244.5,248.27,242.82,247.83,42890586
P000572,S004,GOOGL,2021-04-13,167.56,167.89,165.45,166.61,54515518
P000573,S005,AMZN,2021-04-13,222.63,224.03,221.48,223.06,67267186
P000574,S006,JPM,2021-04-13,166.38,170.76,165.8,168.74,78357939
P000575,S007,NVDA,2021-04-13,555.19,555.78,546.81,550.94,36272427
P000576,S008,META,2021-04-13,336.16,340.44,332.16,337.53,49965270
P000577,S001,AAPL,2021-04-14,180.96,183.69,180.24,181.81,18951801
P000578,S002,MSFT,2021-04-14,531.59,542.32,530.83,539.29,24109045
P000579,S003,TSLA,2021-04-14,248.88,251.65,245.32,245.84,74760901
P000580,S004,GOOGL,2021-04-14,166.32,169.31,165.69,168.29,82949714
P000581,S005,AMZN,2021-04-14,221.26,223.48,216.38,218.83,81211608
P000582,S006,JPM,2021-04-14,167.26,168.49,165.79,168.08,47279780
P000583,S007,NVDA,2021-04-14,555.63,561.27,549.19,553.85,65768130
P000584,S008,META,2021-04-14,335.99,337.08,330.57,331.7,83478184
P000585,S001,AAPL,2021-04-15,180.39,181.46,176.74,178.26,21205010
P000586,S002,MSFT,2021-04-15,539.68,549.0,535.03,547.2,40568761
P000587,S003,TSLA,2021-04-15,247.57,250.02,242.41,244.53,85973889
P000588,S004,GOOGL,2021-04-15,166.74,169.2,164.91,168.42,38315361
P000589,S005,AMZN,2021-04-15,220.88,221.22,218.27,220.19,28336132
P000590,S006,JPM,2021-04-15,166.5,167.49,165.39,166.02,38534652
P000591,S007,NVDA,2021-04-15,549.36,554.71,537.01,542.8,13277097
P000592,S008,META,2021-04-15,333.89,339.55,332.91,338.72,54961172
P000593,S001,AAPL,2021-04-16,178.92,181.62,177.93,181.27,15064609
P000594,S002,MSFT,2021-04-16,541.97,547.89,531.08,534.89,22286109
P000595,S003,TSLA,2021-04-16,242.53,247.49,239.95,245.06,66873691
P000596,S004,GOOGL,2021-04-16,166.91,170.0,166.24,169.03,71588957
P000597,S005,AMZN,2021-04-16,218.12,219.96,216.02,219.32,30118997
P000598,S006,JPM,2021-04-16,165.27,165.71,164.13,165.0,87809273
P000599,S007,NVDA,2021-04-16,540.04,543.03,533.53,536.72,13184472
P000600,S008,META,2021-04-16,335.93,337.82,333.1,334.75,75573568
P000601,S001,AAPL,2021-04-19,180.36,184.31,178.23,183.03,56338023
P000602,S002,MSFT,2021-04-19,537.91,541.67,532.07,535.64,80920407
P000603,S003,TSLA,2021-04-19,245.07,245.8,242.18,244.25,34396392
P000604,S004,GOOGL,2021-04-19,167.44,169.69,166.92,169.0,68308406
P000605,S005,AMZN,2021-04-19,219.45,223.86,219.17,221.21,18439803
P000606,S006,JPM,2021-04-19,164.17,165.3,162.36,162.9,12503932
P000607,S007,NVDA,2021-04-19,539.55,550.81,538.91,546.8,57133188
P000608,S008,META,2021-04-19,333.78,340.65,330.42,337.18,84526622
P000609,S001,AAPL,2021-04-20,182.36,184.57,181.36,183.66,52201978
P000610,S002,MSFT,2021-04-20,540.43,545.36,535.06,541.46,71065552
P000611,S003,TSLA,2021-04-20,244.46,244.81,239.32,242.08,85753812
P000612,S004,GOOGL,2021-04-20,168.05,168.35,167.73,168.18,32040091
P000613,S005,AMZN,2021-04-20,222.57,223.23,220.81,221.51,48431355
P000614,S006,JPM,2021-04-20,161.47,162.88,158.09,159.76,19887509
P000615,S007,NVDA,2021-04-20,550.59,562.99,546.25,556.55,58095937
P000616,S008,META,2021-04-20,337.76,339.3,335.67,336.1,63635481
P000617,S001,AAPL,2021-04-21,184.73,188.8,182.87,187.28,80427317
P000618,S002,MSFT,2021-04-21,543.56,555.87,538.37,550.55,84047551
P000619,S003,TSLA,2021-04-21,243.6,245.81,240.58,242.71,28851602
P000620,S004,GOOGL,2021-04-21,168.95,173.18,167.65,171.22,81166246
P000621,S005,AMZN,2021-04-21,219.44,222.56,219.14,220.11,34648058
P000622,S006,JPM,2021-04-21,160.21,161.24,156.99,158.31,15443030
P000623,S007,NVDA,2021-04-21,553.63,563.24,552.38,561.64,16908603
P000624,S008,META,2021-04-21,338.26,343.06,335.45,339.99,6529494
P000625,S001,AAPL,2021-04-22,186.4,186.73,183.3,185.0,19500158
P000626,S002,MSFT,2021-04-22,552.98,556.2,541.45,545.48,27325567
P000627,S003,TSLA,2021-04-22,244.58,245.84,243.06,244.53,18613510
P000628,S004,GOOGL,2021-04-22,172.35,175.12,171.72,173.84,35277201
P000629,S005,AMZN,2021-04-22,218.62,220.87,213.93,215.82,47777459
P000630,S006,JPM,2021-04-22,157.55,158.3,155.33,155.68,26596235
P000631,S007,NVDA,2021-04-22,564.25,571.2,558.06,565.05,84729429
P000632,S008,META,2021-04-22,343.29,350.38,340.8,347.34,27145548
P000633,S001,AAPL,2021-04-23,185.4,185.69,183.48,185.03,30499255
P000634,S002,MSFT,2021-04-23,544.49,551.47,541.19,545.37,42785387
P000635,S003,TSLA,2021-04-23,243.54,244.84,239.16,240.59,70893962
P000636,S004,GOOGL,2021-04-23,172.64,173.62,170.41,171.92,88898287
P000637,S005,AMZN,2021-04-23,216.25,216.53,212.13,214.3,44166271
P000638,S006,JPM,2021-04-23,157.17,157.53,156.52,157.05,68209094
P000639,S007,NVDA,2021-04-23,564.93,568.8,561.53,567.66,29814337
P000640,S008,META,2021-04-23,346.44,347.5,341.24,345.21,64020960
P000641,S001,AAPL,2021-04-26,184.9,185.63,181.3,183.38,17979206
P000642,S002,MSFT,2021-04-26,540.85,544.61,537.61,538.32,84151743
P000643,S003,TSLA,2021-04-26,239.28,240.54,234.65,236.13,76875527
P000644,S004,GOOGL,2021-04-26,172.56,176.1,170.94,174.82,45111251
P000645,S005,AMZN,2021-04-26,212.5,216.97,211.12,215.07,74366056
P000646,S006,JPM,2021-04-26,157.99,160.07,156.3,158.83,65269093
P000647,S007,NVDA,2021-04-26,563.95,578.83,562.2,572.14,21936398
P000648,S008,META,2021-04-26,342.05,344.96,334.42,337.72,89184877
P000649,S001,AAPL,2021-04-27,182.09,183.43,181.36,182.61,13994192
P000650,S002,MSFT,2021-04-27,533.87,538.55,532.49,534.77,74751366
P000651,S003,TSLA,2021-04-27,235.93,240.87,234.72,238.57,75137085
P000652,S004,GOOGL,2021-04-27,175.8,176.27,172.76,173.76,83205594
P000653,S005,AMZN,2021-04-27,216.18,221.48,214.92,219.03,18554707
P000654,S006,JPM,2021-04-27,159.74,163.23,159.37,161.5,40451818
P000655,S007,NVDA,2021-04-27,570.8,575.19,563.94,570.55,41965460
P000656,S008,META,2021-04-27,337.06,341.13,334.5,338.26,58122402
P000657,S001,AAPL,2021-04-28,184.03,184.69,182.4,183.1,41048781
P000658,S002,MSFT,2021-04-28,539.02,544.41,526.66,531.26,42627490
P000659,S003,TSLA,2021-04-28,240.21,244.86,239.9,242.79,35595926
P000660,S004,GOOGL,2021-04-28,172.49,175.97,171.99,174.94,41160937
P000661,S005,AMZN,2021-04-28,220.03,221.16,218.46,220.72,59649480
P000662,S006,JPM,2021-04-28,162.28,165.26,161.8,163.54,74158328
P000663,S007,NVDA,2021-04-28,573.88,578.93,562.12,566.4,75368504
P000664,S008,META,2021-04-28,340.83,341.89,335.06,336.01,12734634
P000665,S001,AAPL,2021-04-29,182.18,184.2,181.17,181.94,41772637
P000666,S002,MSFT,2021-04-29,529.86,532.7,528.31,529.29,9102122
P000667,S003,TSLA,2021-04-29,241.54,242.97,241.11,241.46,68697356
P000668,S004,GOOGL,2021-04-29,175.24,175.73,174.07,174.45,17132198
P000669,S005,AMZN,2021-04-29,219.77,220.38,217.77,219.02,33765353
P000670,S006,JPM,2021-04-29,164.71,166.84,163.22,165.44,59963125
P000671,S007,NVDA,2021-04-29,566.55,579.42,564.0,572.75,68632249
P000672,S008,META,2021-04-29,338.78,342.87,334.75,340.28,38875271
P000673,S001,AAPL,2021-04-30,182.33,186.38,181.56,184.75,41960684
P000674,S002,MSFT,2021-04-30,528.48,531.04,521.66,526.52,67639147
P000675,S003,TSLA,2021-04-30,240.5,242.54,239.16,240.65,5986174
P000676,S004,GOOGL,2021-04-30,174.49,177.14,173.11,175.34,84694801
